datetime,open,high,low,close,volume
2022-01-02 18:00:00,3822.95,3824.49,3770.56,3794.29,68917.688
2022-01-02 19:00:00,3794.29,3805.61,3782.64,3797.01,32378.051
2022-01-02 20:00:00,3797.01,3812.93,3792.09,3808.4,20733.924
2022-01-02 21:00:00,3808.39,3826.48,3800.34,3809.75,17930.303
2022-01-02 22:00:00,3809.75,3832.9,3808.6,3826.39,19908.553
2022-01-02 23:00:00,3826.39,3838.25,3818.79,3826.21,22954.407
2022-01-03 00:00:00,3826.1,3826.97,3803.06,3804.58,32777.606
2022-01-03 01:00:00,3804.58,3808.49,3792.36,3803.45,22200.202
2022-01-03 02:00:00,3803.63,3804.69,3782.89,3796.15,30791.885
2022-01-03 03:00:00,3796.19,3803.9,3772.85,3784.1,29580.091
2022-01-03 04:00:00,3784.1,3797.3,3778.25,3789.93,17380.129
2022-01-03 05:00:00,3789.92,3821.99,3788.36,3810.23,36604.527
2022-01-03 06:00:00,3810.23,3815.0,3798.0,3801.84,16897.055
2022-01-03 07:00:00,3801.67,3808.99,3797.12,3806.97,14931.635
2022-01-03 08:00:00,3806.96,3820.67,3803.35,3806.45,22230.49
2022-01-03 09:00:00,3806.45,3816.79,3790.01,3807.49,30653.339
2022-01-03 10:00:00,3807.43,3829.34,3806.75,3822.3,39041.918
2022-01-03 11:00:00,3822.29,3844.67,3822.29,3832.51,40436.024
2022-01-03 12:00:00,3832.51,3836.49,3816.16,3817.87,34157.794
2022-01-03 13:00:00,3817.86,3829.93,3816.91,3817.46,20711.307
2022-01-03 14:00:00,3817.49,3850.0,3800.06,3802.15,90248.519
2022-01-03 15:00:00,3802.15,3811.86,3775.0,3782.3,73304.535
2022-01-03 16:00:00,3782.29,3792.81,3732.2,3746.86,112946.341
2022-01-03 17:00:00,3746.86,3773.63,3741.91,3759.99,53844.913
2022-01-03 18:00:00,3759.99,3769.84,3743.85,3751.34,27848.811
2022-01-03 19:00:00,3751.35,3762.28,3737.45,3737.57,24372.833
2022-01-03 20:00:00,3737.45,3740.73,3680.0,3697.2,117317.071
2022-01-03 21:00:00,3697.2,3732.93,3692.73,3721.58,36403.892
2022-01-03 22:00:00,3721.58,3772.07,3720.68,3750.99,41248.191
2022-01-03 23:00:00,3751.0,3775.86,3744.82,3764.07,33950.245
2022-01-04 00:00:00,3764.07,3772.0,3734.97,3741.97,37222.349
2022-01-04 01:00:00,3741.98,3757.75,3727.12,3731.93,28383.571
2022-01-04 02:00:00,3732.03,3739.71,3711.0,3725.57,32630.084
2022-01-04 03:00:00,3725.42,3748.36,3718.27,3742.67,25595.967
2022-01-04 04:00:00,3742.66,3751.76,3728.36,3729.94,23571.2
2022-01-04 05:00:00,3729.94,3747.15,3726.45,3741.81,19763.09
2022-01-04 06:00:00,3741.81,3755.0,3733.97,3751.71,30366.37
2022-01-04 07:00:00,3751.54,3763.18,3745.0,3761.92,26403.589
2022-01-04 08:00:00,3761.91,3780.0,3755.23,3768.82,48542.938
2022-01-04 09:00:00,3768.83,3777.45,3760.9,3765.31,25630.951
2022-01-04 10:00:00,3765.32,3814.45,3763.0,3805.02,65746.174
2022-01-04 11:00:00,3805.02,3840.72,3805.02,3836.19,96827.891
2022-01-04 12:00:00,3836.19,3842.0,3817.75,3830.81,48623.906
2022-01-04 13:00:00,3830.81,3877.0,3815.0,3865.21,90145.115
2022-01-04 14:00:00,3865.03,3893.19,3853.09,3874.24,86298.713
2022-01-04 15:00:00,3874.24,3884.0,3842.85,3849.02,65968.441
2022-01-04 16:00:00,3849.02,3859.84,3835.55,3851.26,75743.706
2022-01-04 17:00:00,3851.27,3863.82,3836.73,3837.93,30344.688
2022-01-04 18:00:00,3837.93,3854.66,3762.58,3771.05,135591.546
2022-01-04 19:00:00,3771.04,3842.0,3756.71,3812.0,125381.137
2022-01-04 20:00:00,3812.0,3830.21,3798.08,3816.41,40630.538
2022-01-04 21:00:00,3816.41,3833.39,3808.11,3825.99,29571.008
2022-01-04 22:00:00,3825.99,3826.0,3806.54,3816.0,21118.092
2022-01-04 23:00:00,3815.99,3816.86,3784.1,3785.6,43679.626
2022-01-05 00:00:00,3785.6,3812.67,3767.0,3810.01,48966.742
2022-01-05 01:00:00,3810.01,3810.51,3792.1,3793.56,22776.994
2022-01-05 02:00:00,3793.57,3808.47,3792.93,3802.22,18977.029
2022-01-05 03:00:00,3802.23,3827.0,3801.98,3808.7,26549.039
2022-01-05 04:00:00,3808.67,3815.52,3802.6,3809.74,18306.072
2022-01-05 05:00:00,3809.73,3809.74,3797.0,3803.55,16763.366
2022-01-05 06:00:00,3803.56,3820.92,3800.03,3818.21,20007.601
2022-01-05 07:00:00,3818.21,3822.63,3810.0,3816.32,15717.202
2022-01-05 08:00:00,3816.32,3827.45,3802.4,3820.74,29569.126
2022-01-05 09:00:00,3820.74,3839.34,3815.9,3835.64,31715.226
2022-01-05 10:00:00,3835.64,3847.18,3821.01,3825.95,35754.043
2022-01-05 11:00:00,3825.96,3827.6,3780.01,3790.85,72127.364
2022-01-05 12:00:00,3790.86,3795.17,3762.42,3788.58,61607.245
2022-01-05 13:00:00,3788.59,3814.77,3779.18,3813.25,50570.404
2022-01-05 14:00:00,3813.26,3833.55,3788.0,3820.34,99714.755
2022-01-05 15:00:00,3820.34,3827.74,3803.87,3819.25,40504.986
2022-01-05 16:00:00,3819.25,3821.7,3790.0,3792.03,38719.76
2022-01-05 17:00:00,3792.02,3803.0,3770.0,3771.55,38219.24
2022-01-05 18:00:00,3771.74,3772.72,3724.83,3746.78,133617.982
2022-01-05 19:00:00,3746.77,3758.99,3638.0,3653.62,205698.301
2022-01-05 20:00:00,3653.54,3663.56,3581.8,3592.31,246368.303
2022-01-05 21:00:00,3592.31,3633.38,3551.0,3552.76,140850.76
2022-01-05 22:00:00,3552.76,3569.72,3405.0,3532.65,299953.299
2022-01-05 23:00:00,3532.65,3562.26,3501.54,3537.71,100927.109
2022-01-06 00:00:00,3537.81,3549.11,3513.96,3536.44,72700.434
2022-01-06 01:00:00,3536.45,3538.57,3501.0,3523.46,50959.047
2022-01-06 02:00:00,3523.46,3528.97,3492.6,3506.79,53857.868
2022-01-06 03:00:00,3506.78,3510.0,3443.57,3447.77,89578.486
2022-01-06 04:00:00,3448.0,3469.81,3405.42,3449.73,139246.745
2022-01-06 05:00:00,3449.82,3478.65,3436.9,3456.96,71660.852
2022-01-06 06:00:00,3456.96,3467.9,3420.0,3438.03,65817.242
2022-01-06 07:00:00,3438.03,3463.06,3425.19,3452.21,46498.225
2022-01-06 08:00:00,3452.2,3454.95,3380.0,3405.08,133804.57
2022-01-06 09:00:00,3405.06,3408.2,3292.31,3307.5,234770.858
2022-01-06 10:00:00,3307.5,3364.19,3306.97,3355.01,122303.268
2022-01-06 11:00:00,3355.0,3366.85,3328.91,3347.99,59953.128
2022-01-06 12:00:00,3347.99,3360.0,3316.1,3359.47,77541.237
2022-01-06 13:00:00,3359.5,3407.47,3359.49,3402.74,96548.077
2022-01-06 14:00:00,3402.74,3423.84,3380.84,3392.18,89544.448
2022-01-06 15:00:00,3392.23,3403.0,3356.0,3394.68,91698.361
2022-01-06 16:00:00,3394.41,3421.3,3380.77,3400.51,63859.656
2022-01-06 17:00:00,3400.5,3433.02,3393.65,3420.39,57186.248
2022-01-06 18:00:00,3420.28,3455.74,3413.45,3453.56,62626.454
2022-01-06 19:00:00,3453.61,3458.3,3432.44,3444.64,40352.28
2022-01-06 20:00:00,3444.64,3456.63,3416.7,3423.96,43189.646
2022-01-06 21:00:00,3423.68,3432.19,3412.2,3426.99,26056.728
2022-01-06 22:00:00,3426.99,3436.03,3413.23,3428.3,21498.381
2022-01-06 23:00:00,3428.31,3431.0,3403.37,3404.6,29237.109
2022-01-07 00:00:00,3404.61,3415.35,3363.78,3366.28,72355.669
2022-01-07 01:00:00,3366.29,3394.26,3365.08,3390.54,41557.776
2022-01-07 02:00:00,3390.55,3392.0,3358.01,3361.01,31960.139
2022-01-07 03:00:00,3361.02,3364.6,3220.29,3238.05,260798.328
2022-01-07 04:00:00,3238.05,3251.04,3138.0,3216.76,322842.448
2022-01-07 05:00:00,3216.99,3247.0,3210.0,3234.93,99168.415
2022-01-07 06:00:00,3234.92,3235.22,3152.37,3171.3,137125.657
2022-01-07 07:00:00,3170.99,3205.0,3112.5,3201.99,201736.99
2022-01-07 08:00:00,3202.0,3294.84,3188.12,3230.67,185684.566
2022-01-07 09:00:00,3230.68,3275.51,3227.77,3250.01,85363.689
2022-01-07 10:00:00,3250.01,3266.0,3214.95,3216.6,66261.354
2022-01-07 11:00:00,3216.22,3236.0,3214.66,3225.08,47330.913
2022-01-07 12:00:00,3225.07,3263.95,3225.07,3240.95,61887.714
2022-01-07 13:00:00,3240.95,3268.89,3089.99,3165.86,260282.465
2022-01-07 14:00:00,3166.5,3226.92,3156.49,3207.52,127579.526
2022-01-07 15:00:00,3207.53,3209.63,3040.77,3130.02,258217.773
2022-01-07 16:00:00,3130.13,3224.0,3087.62,3213.15,235091.317
2022-01-07 17:00:00,3213.15,3215.45,3172.62,3202.52,74056.546
2022-01-07 18:00:00,3202.52,3209.13,3155.95,3172.71,55479.503
2022-01-07 19:00:00,3172.37,3203.8,3142.76,3195.96,66538.139
2022-01-07 20:00:00,3195.97,3224.32,3181.58,3214.54,53193.662
2022-01-07 21:00:00,3214.55,3222.99,3203.78,3213.51,32149.311
2022-01-07 22:00:00,3213.5,3214.88,3164.06,3180.17,43424.52
2022-01-07 23:00:00,3180.17,3197.9,3169.59,3196.58,35139.932
2022-01-08 00:00:00,3196.58,3239.66,3187.34,3235.52,85499.317
2022-01-08 01:00:00,3235.51,3246.54,3215.06,3216.8,46447.679
2022-01-08 02:00:00,3216.8,3221.65,3188.86,3208.4,50133.224
2022-01-08 03:00:00,3208.4,3212.31,3179.4,3202.85,53611.464
2022-01-08 04:00:00,3202.86,3226.0,3201.0,3216.92,32581.447
2022-01-08 05:00:00,3216.91,3219.55,3202.4,3214.08,21014.319
2022-01-08 06:00:00,3214.07,3222.55,3190.05,3218.0,32626.22
2022-01-08 07:00:00,3218.0,3227.96,3206.03,3215.31,27990.457
2022-01-08 08:00:00,3215.3,3237.89,3206.6,3214.49,43508.59
2022-01-08 09:00:00,3214.5,3240.0,3214.21,3239.38,40148.66
2022-01-08 10:00:00,3239.38,3248.03,3208.06,3220.12,58048.203
2022-01-08 11:00:00,3220.12,3222.38,3207.47,3218.33,35641.379
2022-01-08 12:00:00,3218.34,3229.23,3192.07,3200.6,49581.749
2022-01-08 13:00:00,3200.61,3208.73,3174.72,3199.76,62969.335
2022-01-08 14:00:00,3199.76,3204.97,3172.94,3175.69,48450.572
2022-01-08 15:00:00,3175.74,3183.04,3145.79,3159.67,85909.579
2022-01-08 16:00:00,3159.66,3179.69,3121.0,3128.43,101852.441
2022-01-08 17:00:00,3128.41,3136.48,3033.25,3038.4,177301.792
2022-01-08 18:00:00,3038.4,3079.79,2998.81,3008.14,273305.885
2022-01-08 19:00:00,3008.12,3057.0,2996.45,3028.14,175354.223
2022-01-08 20:00:00,3028.14,3052.13,3002.14,3030.98,108405.576
2022-01-08 21:00:00,3031.1,3104.83,3025.4,3077.72,115258.584
2022-01-08 22:00:00,3077.67,3131.69,3075.0,3116.84,80662.317
2022-01-08 23:00:00,3116.84,3118.53,3076.8,3080.03,53583.143
2022-01-09 00:00:00,3079.86,3120.32,3057.0,3117.44,78133.72
2022-01-09 01:00:00,3117.4,3133.85,3091.0,3113.44,56611.816
2022-01-09 02:00:00,3113.45,3145.45,3108.64,3135.0,47658.955
2022-01-09 03:00:00,3135.01,3143.32,3115.87,3119.04,37843.087
2022-01-09 04:00:00,3119.04,3141.16,3114.27,3139.15,31819.936
2022-01-09 05:00:00,3138.89,3144.65,3117.01,3121.52,35152.26
2022-01-09 06:00:00,3121.54,3139.0,3117.0,3135.81,26617.036
2022-01-09 07:00:00,3135.81,3139.27,3119.0,3125.35,31435.494
2022-01-09 08:00:00,3125.36,3137.41,3102.0,3106.39,49187.988
2022-01-09 09:00:00,3106.41,3115.0,3091.19,3095.41,51944.388
2022-01-09 10:00:00,3095.12,3109.81,3082.16,3105.29,47127.506
2022-01-09 11:00:00,3105.3,3132.0,3104.97,3126.82,44957.865
2022-01-09 12:00:00,3126.82,3133.0,3103.0,3107.98,42897.912
2022-01-09 13:00:00,3107.99,3127.73,3085.0,3085.14,63234.198
2022-01-09 14:00:00,3085.14,3117.98,3085.0,3096.75,47115.108
2022-01-09 15:00:00,3096.75,3102.98,3072.81,3096.81,71446.341
2022-01-09 16:00:00,3096.84,3159.87,3090.63,3158.57,87075.333
2022-01-09 17:00:00,3158.57,3175.7,3146.31,3164.69,96781.448
2022-01-09 18:00:00,3164.69,3178.0,3161.73,3166.71,44443.348
2022-01-09 19:00:00,3166.67,3208.1,3161.2,3201.08,82548.867
2022-01-09 20:00:00,3201.09,3209.4,3190.11,3193.06,37683.919
2022-01-09 21:00:00,3193.07,3202.0,3182.0,3187.14,25443.822
2022-01-09 22:00:00,3187.14,3197.73,3171.06,3177.19,27321.098
2022-01-09 23:00:00,3177.19,3182.9,3142.61,3150.0,66367.347
2022-01-10 00:00:00,3149.99,3168.7,3132.5,3135.26,60330.223
2022-01-10 01:00:00,3135.25,3150.64,3125.88,3149.25,43137.982
2022-01-10 02:00:00,3149.25,3157.99,3139.42,3151.99,32740.533
2022-01-10 03:00:00,3152.0,3156.11,3145.73,3153.1,18464.318
2022-01-10 04:00:00,3153.0,3179.16,3149.95,3173.01,41654.344
2022-01-10 05:00:00,3173.02,3178.46,3165.14,3171.71,26574.286
2022-01-10 06:00:00,3171.7,3173.11,3153.9,3160.49,35986.579
2022-01-10 07:00:00,3160.49,3173.1,3152.64,3161.76,30093.465
2022-01-10 08:00:00,3161.76,3168.07,3136.17,3143.24,51063.413
2022-01-10 09:00:00,3143.24,3157.34,3138.6,3145.1,31465.661
2022-01-10 10:00:00,3145.09,3166.99,3136.28,3137.22,47295.476
2022-01-10 11:00:00,3137.22,3138.69,3092.0,3104.2,127450.271
2022-01-10 12:00:00,3104.2,3110.0,3027.92,3030.08,136467.607
2022-01-10 13:00:00,3030.07,3046.49,3010.0,3019.51,141627.323
2022-01-10 14:00:00,3019.74,3043.79,2924.78,3016.94,543770.936
2022-01-10 15:00:00,3016.93,3031.6,2980.0,3004.19,185631.824
2022-01-10 16:00:00,3004.19,3101.45,2995.0,3074.67,189648.713
2022-01-10 17:00:00,3074.66,3082.94,2965.01,3010.45,244569.406
2022-01-10 18:00:00,3010.45,3060.0,3001.25,3041.59,98542.542
2022-01-10 19:00:00,3041.59,3055.77,3018.42,3028.85,54985.527
2022-01-10 20:00:00,3028.9,3087.55,3017.81,3082.5,72281.719
2022-01-10 21:00:00,3082.03,3095.95,3068.1,3073.62,52722.167
2022-01-10 22:00:00,3073.62,3083.66,3055.1,3061.68,26443.489
2022-01-10 23:00:00,3061.68,3086.21,3053.01,3081.31,29346.761
2022-01-11 00:00:00,3081.25,3086.0,3052.92,3053.56,38368.178
2022-01-11 01:00:00,3053.56,3090.22,3050.58,3090.22,44449.839
2022-01-11 02:00:00,3090.21,3127.74,3084.69,3114.48,64098.407
2022-01-11 03:00:00,3114.49,3121.13,3105.91,3118.04,29876.256
2022-01-11 04:00:00,3118.04,3122.82,3104.01,3116.74,31561.458
2022-01-11 05:00:00,3116.74,3117.77,3100.01,3109.33,25394.959
2022-01-11 06:00:00,3109.34,3121.71,3095.95,3106.91,27270.603
2022-01-11 07:00:00,3106.92,3135.0,3105.0,3127.55,34560.336
2022-01-11 08:00:00,3127.56,3145.79,3103.06,3106.52,85180.997
2022-01-11 09:00:00,3106.52,3132.58,3096.07,3121.9,59604.154
2022-01-11 10:00:00,3121.98,3131.42,3087.46,3093.12,65201.926
2022-01-11 11:00:00,3093.13,3119.01,3091.08,3108.91,48302.424
2022-01-11 12:00:00,3108.9,3134.2,3102.83,3119.91,52111.353
2022-01-11 13:00:00,3119.91,3130.0,3105.27,3111.9,46126.282
2022-01-11 14:00:00,3111.89,3120.66,3073.51,3113.59,134415.378
2022-01-11 15:00:00,3113.59,3157.64,3108.55,3132.05,132884.748
2022-01-11 16:00:00,3132.04,3236.0,3128.0,3218.0,224427.703
2022-01-11 17:00:00,3218.0,3262.66,3200.0,3230.3,174395.208
2022-01-11 18:00:00,3230.09,3248.29,3218.0,3231.29,68544.74
2022-01-11 19:00:00,3231.29,3243.37,3214.9,3234.8,47292.555
2022-01-11 20:00:00,3234.81,3247.18,3231.02,3238.43,31093.114
2022-01-11 21:00:00,3238.43,3241.32,3224.03,3228.77,20979.353
2022-01-11 22:00:00,3228.78,3235.74,3220.83,3229.88,16443.82
2022-01-11 23:00:00,3229.89,3245.93,3226.9,3236.86,30919.955
2022-01-12 00:00:00,3236.86,3257.27,3222.0,3231.28,50401.705
2022-01-12 01:00:00,3231.29,3238.81,3222.93,3229.5,23877.917
2022-01-12 02:00:00,3229.51,3236.21,3214.97,3227.22,24306.907
2022-01-12 03:00:00,3227.21,3238.0,3223.0,3232.98,19329.868
2022-01-12 04:00:00,3232.99,3242.29,3218.0,3226.51,24004.587
2022-01-12 05:00:00,3226.51,3232.54,3220.0,3228.59,18321.253
2022-01-12 06:00:00,3228.6,3260.79,3224.12,3234.08,51234.472
2022-01-12 07:00:00,3234.09,3238.17,3203.85,3216.14,63484.857
2022-01-12 08:00:00,3216.01,3238.62,3213.26,3229.75,39431.918
2022-01-12 09:00:00,3229.76,3277.0,3227.02,3259.08,83360.971
2022-01-12 10:00:00,3259.08,3268.09,3242.96,3246.39,41619.026
2022-01-12 11:00:00,3246.39,3295.0,3237.11,3269.98,103084.654
2022-01-12 12:00:00,3269.98,3323.57,3266.6,3314.0,132118.232
2022-01-12 13:00:00,3313.99,3375.36,3297.03,3366.99,193842.0
2022-01-12 14:00:00,3366.99,3381.7,3347.17,3372.07,115359.39
2022-01-12 15:00:00,3372.08,3384.25,3348.15,3360.27,87364.776
2022-01-12 16:00:00,3360.28,3370.7,3334.4,3368.2,76460.524
2022-01-12 17:00:00,3368.2,3386.5,3357.0,3378.58,52492.426
2022-01-12 18:00:00,3378.71,3392.0,3364.02,3370.77,48591.012
2022-01-12 19:00:00,3370.77,3382.83,3360.0,3379.77,30834.656
2022-01-12 20:00:00,3379.77,3392.0,3365.0,3380.81,36934.903
2022-01-12 21:00:00,3380.82,3411.0,3363.68,3364.7,66892.358
2022-01-12 22:00:00,3364.7,3378.76,3360.39,3361.17,22984.144
2022-01-12 23:00:00,3361.17,3377.14,3355.0,3369.93,29122.093
2022-01-13 00:00:00,3369.92,3382.87,3346.7,3352.36,50070.267
2022-01-13 01:00:00,3352.36,3361.2,3330.0,3332.72,45961.346
2022-01-13 02:00:00,3332.72,3346.0,3330.0,3334.39,22879.192
2022-01-13 03:00:00,3334.39,3340.0,3313.95,3336.98,42557.02
2022-01-13 04:00:00,3336.98,3351.99,3333.39,3335.54,33723.481
2022-01-13 05:00:00,3335.53,3342.0,3321.87,3335.55,36864.019
2022-01-13 06:00:00,3335.53,3343.08,3333.0,3339.17,16910.938
2022-01-13 07:00:00,3339.16,3346.93,3330.11,3339.71,20760.655
2022-01-13 08:00:00,3339.7,3356.08,3335.36,3355.44,29605.61
2022-01-13 09:00:00,3355.44,3373.6,3345.83,3360.48,42185.008
2022-01-13 10:00:00,3360.53,3377.56,3353.14,3354.54,40895.651
2022-01-13 11:00:00,3354.32,3358.11,3327.97,3332.38,58416.121
2022-01-13 12:00:00,3332.37,3366.56,3330.89,3365.57,40427.373
2022-01-13 13:00:00,3365.66,3375.75,3350.32,3370.64,48781.757
2022-01-13 14:00:00,3370.64,3408.89,3362.0,3384.35,106309.01
2022-01-13 15:00:00,3384.36,3389.6,3271.03,3300.21,244208.976
2022-01-13 16:00:00,3300.2,3318.0,3285.3,3300.47,90993.924
2022-01-13 17:00:00,3300.47,3304.0,3246.6,3280.86,116228.276
2022-01-13 18:00:00,3280.86,3295.62,3265.47,3270.47,49044.21
2022-01-13 19:00:00,3270.47,3291.24,3248.26,3270.63,60566.165
2022-01-13 20:00:00,3270.62,3275.0,3230.97,3273.85,89712.02
2022-01-13 21:00:00,3273.85,3278.77,3264.29,3269.62,24971.874
2022-01-13 22:00:00,3269.63,3276.14,3244.0,3246.3,25365.381
2022-01-13 23:00:00,3246.29,3263.63,3232.88,3240.36,36834.79
2022-01-14 00:00:00,3240.32,3268.99,3222.0,3267.47,70818.7
2022-01-14 01:00:00,3267.48,3268.59,3250.56,3257.25,25693.904
2022-01-14 02:00:00,3257.26,3274.25,3244.86,3271.48,33364.026
2022-01-14 03:00:00,3271.48,3273.12,3260.36,3265.68,17913.473
2022-01-14 04:00:00,3265.67,3283.91,3265.6,3270.74,32132.682
2022-01-14 05:00:00,3270.74,3305.85,3268.87,3303.95,38660.007
2022-01-14 06:00:00,3303.96,3312.25,3291.26,3291.26,37459.759
2022-01-14 07:00:00,3291.26,3294.05,3262.98,3267.55,45817.081
2022-01-14 08:00:00,3267.55,3269.32,3238.77,3255.68,67977.706
2022-01-14 09:00:00,3255.67,3273.37,3250.0,3261.33,33030.61
2022-01-14 10:00:00,3261.34,3267.56,3214.7,3222.69,68466.82
2022-01-14 11:00:00,3222.85,3223.23,3190.41,3200.77,108701.442
2022-01-14 12:00:00,3200.77,3228.54,3181.2,3210.31,88804.741
2022-01-14 13:00:00,3210.29,3228.88,3201.81,3208.33,49966.391
2022-01-14 14:00:00,3208.33,3284.17,3202.01,3275.33,126967.438
2022-01-14 15:00:00,3275.24,3299.89,3258.29,3276.93,111617.499
2022-01-14 16:00:00,3276.93,3296.01,3257.28,3293.4,67128.169
2022-01-14 17:00:00,3293.41,3307.5,3273.31,3278.23,58010.732
2022-01-14 18:00:00,3278.24,3294.0,3270.12,3290.69,35378.235
2022-01-14 19:00:00,3290.69,3327.76,3290.35,3306.76,58526.383
2022-01-14 20:00:00,3306.75,3316.86,3296.7,3301.7,28533.776
2022-01-14 21:00:00,3301.71,3342.63,3300.78,3329.67,37426.106
2022-01-14 22:00:00,3329.67,3331.76,3311.39,3311.55,28845.381
2022-01-14 23:00:00,3311.56,3316.94,3291.45,3305.6,38553.206
2022-01-15 00:00:00,3305.61,3323.6,3300.73,3313.48,28167.027
2022-01-15 01:00:00,3313.48,3317.0,3294.1,3302.04,16405.541
2022-01-15 02:00:00,3301.97,3314.56,3296.09,3314.56,20494.938
2022-01-15 03:00:00,3314.55,3321.0,3302.5,3306.19,24445.796
2022-01-15 04:00:00,3306.19,3308.01,3292.35,3303.73,29640.854
2022-01-15 05:00:00,3303.73,3315.97,3297.09,3307.33,17774.471
2022-01-15 06:00:00,3307.33,3320.0,3302.01,3317.41,17234.577
2022-01-15 07:00:00,3317.41,3318.38,3304.01,3313.48,15017.709
2022-01-15 08:00:00,3313.49,3324.04,3308.08,3310.75,26230.438
2022-01-15 09:00:00,3310.75,3332.88,3309.0,3329.61,29988.356
2022-01-15 10:00:00,3329.61,3338.1,3321.48,3322.07,28270.857
2022-01-15 11:00:00,3322.06,3323.75,3311.96,3317.01,19933.583
2022-01-15 12:00:00,3317.01,3318.8,3257.59,3280.73,95104.023
2022-01-15 13:00:00,3280.74,3308.49,3271.7,3301.47,67109.607
2022-01-15 14:00:00,3301.38,3357.86,3291.62,3338.46,94751.377
2022-01-15 15:00:00,3338.45,3368.89,3331.4,3360.56,63859.949
2022-01-15 16:00:00,3360.55,3372.0,3351.02,3357.38,44850.546
2022-01-15 17:00:00,3357.37,3360.0,3346.0,3349.3,24896.474
2022-01-15 18:00:00,3349.31,3349.31,3340.0,3342.02,19749.179
2022-01-15 19:00:00,3342.02,3349.6,3338.0,3348.31,13888.361
2022-01-15 20:00:00,3348.31,3369.0,3348.31,3350.13,32243.578
2022-01-15 21:00:00,3350.13,3351.23,3325.0,3331.81,35161.369
2022-01-15 22:00:00,3331.81,3339.36,3325.97,3335.36,16345.323
2022-01-15 23:00:00,3335.36,3342.34,3321.45,3324.05,27456.2
2022-01-16 00:00:00,3324.06,3332.27,3313.82,3329.9,26193.586
2022-01-16 01:00:00,3329.9,3335.05,3318.64,3319.11,15277.809
2022-01-16 02:00:00,3319.12,3324.9,3293.26,3302.73,32422.811
2022-01-16 03:00:00,3302.72,3318.72,3298.0,3312.43,24193.035
2022-01-16 04:00:00,3312.44,3320.45,3306.53,3316.47,19436.832
2022-01-16 05:00:00,3316.47,3321.78,3305.11,3305.11,14068.193
2022-01-16 06:00:00,3305.12,3336.59,3303.21,3333.13,29019.214
