datetime,open,high,low,close,volume
2019-09-11 13:00:00,10096.0,10101.38,10017.65,10036.64,305.302
2019-09-11 14:00:00,10037.14,10063.0,9986.65,10030.18,608.97
2019-09-11 15:00:00,10032.89,10032.89,9973.15,9991.84,642.698
2019-09-11 16:00:00,9992.18,10110.21,9934.11,10044.87,643.32
2019-09-11 17:00:00,10044.14,10077.34,10034.91,10054.43,645.218
2019-09-11 18:00:00,10053.77,10123.29,10053.32,10068.2,608.631
2019-09-11 19:00:00,10069.21,10103.43,10043.71,10077.6,726.36
2019-09-11 20:00:00,10073.64,10125.56,10064.11,10102.87,696.837
2019-09-11 21:00:00,10099.78,10184.66,10081.81,10161.51,621.69
2019-09-11 22:00:00,10163.87,10176.27,10133.09,10146.21,627.182
2019-09-11 23:00:00,10145.97,10166.61,10103.34,10159.55,676.349
2019-09-12 00:00:00,10163.06,10205.46,10141.11,10155.22,685.695
2019-09-12 01:00:00,10156.98,10173.34,10124.47,10124.55,675.721
2019-09-12 02:00:00,10124.55,10133.95,10085.88,10111.76,653.073
2019-09-12 03:00:00,10111.22,10139.5,10090.81,10113.43,689.836
2019-09-12 04:00:00,10116.97,10129.19,10070.01,10078.37,594.707
2019-09-12 05:00:00,10077.71,10103.09,10072.1,10079.86,634.959
2019-09-12 06:00:00,10080.29,10083.62,10042.12,10066.37,629.742
2019-09-12 07:00:00,10067.03,10088.61,10057.85,10078.96,643.19
2019-09-12 08:00:00,10079.76,10151.44,10076.95,10147.32,642.568
2019-09-12 09:00:00,10147.71,10171.93,10118.59,10121.65,620.958
2019-09-12 10:00:00,10123.64,10177.88,10122.75,10153.96,643.952
2019-09-12 11:00:00,10152.45,10187.9,10137.45,10170.93,624.034
2019-09-12 12:00:00,10170.0,10239.21,10170.0,10239.21,611.128
2019-09-12 13:00:00,10235.34,10360.13,10219.15,10343.84,636.117
2019-09-12 14:00:00,10337.06,10357.05,10272.77,10305.07,642.298
2019-09-12 15:00:00,10304.72,10365.15,10283.92,10326.58,639.457
2019-09-12 16:00:00,10327.25,10349.91,10239.42,10269.94,725.104
2019-09-12 17:00:00,10272.72,10295.8,10266.14,10295.8,620.301
2019-09-12 18:00:00,10295.8,10346.06,10288.08,10296.24,704.886
2019-09-12 19:00:00,10296.88,10323.67,10272.03,10308.8,673.878
2019-09-12 20:00:00,10301.82,10360.75,10300.85,10320.73,608.006
2019-09-12 21:00:00,10321.45,10400.0,10321.45,10388.87,655.809
2019-09-12 22:00:00,10390.01,10450.13,10374.96,10385.45,701.318
2019-09-12 23:00:00,10386.76,10415.13,10357.51,10415.13,652.897
2019-09-13 00:00:00,10414.96,10440.55,10368.98,10387.34,636.735
2019-09-13 01:00:00,10387.34,10387.5,10329.3,10335.68,606.585
2019-09-13 02:00:00,10335.35,10386.64,10332.83,10365.43,611.47
2019-09-13 03:00:00,10365.47,10369.57,10345.97,10364.64,628.902
2019-09-13 04:00:00,10364.82,10399.81,10324.68,10336.83,884.485
2019-09-13 05:00:00,10328.75,10343.52,10272.77,10291.89,929.271
2019-09-13 06:00:00,10290.67,10319.8,10274.97,10295.54,884.908
2019-09-13 07:00:00,10295.54,10296.46,10267.89,10284.03,890.921
2019-09-13 08:00:00,10283.68,10327.14,10255.25,10278.48,673.31
2019-09-13 09:00:00,10277.0,10320.84,10262.51,10306.43,835.981
2019-09-13 10:00:00,10306.94,10323.51,10272.02,10272.91,995.365
2019-09-13 11:00:00,10272.91,10307.47,10251.99,10306.52,839.326
2019-09-13 12:00:00,10306.52,10344.0,10292.58,10323.98,1026.479
2019-09-13 13:00:00,10324.82,10336.11,10286.27,10307.01,789.275
2019-09-13 14:00:00,10306.78,10306.78,10270.0,10286.2,861.441
2019-09-13 15:00:00,10286.2,10326.46,10281.34,10296.57,879.295
2019-09-13 16:00:00,10294.81,10309.92,10279.35,10296.3,784.579
2019-09-13 17:00:00,10300.05,10310.08,10190.0,10226.61,786.79
2019-09-13 18:00:00,10224.6,10243.17,10186.34,10220.93,803.79
2019-09-13 19:00:00,10222.58,10224.7,10186.65,10210.25,903.237
2019-09-13 20:00:00,10210.25,10256.81,10153.51,10253.79,734.398
2019-09-13 21:00:00,10254.01,10299.66,10231.31,10287.11,681.268
2019-09-13 22:00:00,10287.11,10288.11,10250.0,10277.15,679.799
2019-09-13 23:00:00,10280.45,10355.85,10258.7,10341.34,905.111
2019-09-14 00:00:00,10343.01,10353.72,10296.1,10309.03,824.041
2019-09-14 01:00:00,10308.11,10318.7,10290.0,10298.45,913.315
2019-09-14 02:00:00,10299.73,10307.34,10267.08,10276.41,716.649
2019-09-14 03:00:00,10276.41,10297.58,10268.21,10280.77,843.898
2019-09-14 04:00:00,10280.58,10287.02,10259.75,10278.74,778.784
2019-09-14 05:00:00,10276.03,10305.29,10274.48,10287.31,608.97
2019-09-14 06:00:00,10287.3,10296.38,10275.04,10283.68,739.636
2019-09-14 07:00:00,10283.68,10330.61,10280.31,10316.67,845.892
2019-09-14 08:00:00,10319.07,10348.0,10307.72,10313.11,923.669
2019-09-14 09:00:00,10311.91,10336.87,10288.78,10305.47,955.943
2019-09-14 10:00:00,10305.79,10321.53,10287.53,10306.88,704.529
2019-09-14 11:00:00,10307.91,10312.97,10289.05,10291.93,753.144
2019-09-14 12:00:00,10292.13,10300.05,10222.77,10272.68,895.744
2019-09-14 13:00:00,10268.69,10349.0,10267.7,10321.0,1057.06
2019-09-14 14:00:00,10321.0,10357.83,10311.82,10348.72,1221.33
2019-09-14 15:00:00,10346.15,10396.4,10315.0,10358.0,964.834
2019-09-14 16:00:00,10355.61,10358.08,10325.41,10349.79,876.657
2019-09-14 17:00:00,10351.84,10398.0,10351.84,10380.36,985.808
2019-09-14 18:00:00,10380.76,10389.14,10338.66,10382.01,852.747
2019-09-14 19:00:00,10382.71,10388.43,10355.73,10363.8,817.467
2019-09-14 20:00:00,10363.63,10397.96,10361.45,10395.11,787.34
2019-09-14 21:00:00,10395.04,10419.97,10317.39,10377.71,1011.804
2019-09-14 22:00:00,10377.74,10387.9,10325.56,10336.28,763.732
2019-09-14 23:00:00,10336.37,10349.03,10326.91,10332.25,813.631
2019-09-15 00:00:00,10333.47,10359.2,10312.05,10320.93,876.98
2019-09-15 01:00:00,10321.61,10337.19,10024.81,10332.65,1065.089
2019-09-15 02:00:00,10331.84,10335.0,10302.41,10323.43,840.41
2019-09-15 03:00:00,10323.43,10323.94,10288.0,10303.39,756.884
2019-09-15 04:00:00,10302.49,10318.16,10273.21,10312.4,832.433
2019-09-15 05:00:00,10310.76,10326.59,10301.13,10311.07,780.339
2019-09-15 06:00:00,10310.68,10324.16,10295.57,10312.47,701.776
2019-09-15 07:00:00,10314.16,10315.0,10292.86,10308.96,704.819
2019-09-15 08:00:00,10308.08,10308.4,10283.56,10288.89,809.781
2019-09-15 09:00:00,10288.89,10296.78,10268.55,10285.56,825.165
2019-09-15 10:00:00,10284.3,10318.49,10275.6,10310.23,780.953
2019-09-15 11:00:00,10308.83,10320.0,10289.66,10296.63,834.143
2019-09-15 12:00:00,10296.54,10311.91,10255.41,10309.2,869.155
2019-09-15 13:00:00,10309.2,10310.75,10268.59,10273.67,898.478
2019-09-15 14:00:00,10273.76,10291.0,10252.28,10270.47,1131.157
2019-09-15 15:00:00,10269.43,10317.29,10263.03,10306.37,857.081
2019-09-15 16:00:00,10306.79,10332.61,10293.92,10302.11,966.656
2019-09-15 17:00:00,10302.11,10315.64,10286.88,10309.03,889.178
2019-09-15 18:00:00,10309.11,10310.04,10284.25,10289.35,903.34
2019-09-15 19:00:00,10288.59,10304.86,10280.14,10294.68,844.374
2019-09-15 20:00:00,10294.46,10310.95,10265.32,10269.31,780.407
2019-09-15 21:00:00,10271.19,10304.56,10266.13,10289.03,834.126
2019-09-15 22:00:00,10289.03,10316.45,10281.95,10296.55,885.071
2019-09-15 23:00:00,10296.6,10313.67,10294.21,10302.22,868.46
2019-09-16 00:00:00,10302.0,10344.73,10300.36,10327.7,894.623
2019-09-16 01:00:00,10330.5,10353.81,10330.0,10338.57,853.458
2019-09-16 02:00:00,10339.6,10349.88,10325.03,10340.62,807.657
2019-09-16 03:00:00,10339.23,10353.79,10300.0,10300.07,935.05
2019-09-16 04:00:00,10300.24,10319.51,10296.25,10317.29,791.684
2019-09-16 05:00:00,10316.62,10325.0,10311.53,10312.37,745.034
2019-09-16 06:00:00,10312.17,10312.17,10286.62,10303.1,805.076
2019-09-16 07:00:00,10303.21,10305.07,10279.69,10302.3,789.868
2019-09-16 08:00:00,10301.95,10316.71,10289.04,10291.68,769.553
2019-09-16 09:00:00,10291.68,10315.99,10282.97,10302.35,744.414
2019-09-16 10:00:00,10302.87,10309.77,10291.64,10305.21,775.705
2019-09-16 11:00:00,10307.08,10307.08,10275.74,10282.74,822.951
2019-09-16 12:00:00,10282.03,10282.03,10134.46,10147.09,1205.721
2019-09-16 13:00:00,10148.37,10180.0,10125.7,10148.74,864.346
2019-09-16 14:00:00,10150.25,10166.91,10115.0,10136.64,684.184
2019-09-16 15:00:00,10138.09,10162.03,10119.37,10120.07,794.627
2019-09-16 16:00:00,10117.4,10160.39,10080.7,10144.27,920.52
2019-09-16 17:00:00,10144.26,10158.53,10133.86,10144.73,806.688
2019-09-16 18:00:00,10144.35,10150.5,10115.7,10128.95,812.547
2019-09-16 19:00:00,10129.13,10142.07,10121.47,10124.17,879.302
2019-09-16 20:00:00,10120.37,10207.36,10119.29,10205.02,896.683
2019-09-16 21:00:00,10205.12,10329.38,10204.7,10280.25,975.75
2019-09-16 22:00:00,10282.77,10308.27,10276.0,10283.64,821.873
2019-09-16 23:00:00,10284.84,10287.95,10228.92,10249.27,788.323
2019-09-17 00:00:00,10257.3,10261.36,10175.2,10216.78,940.523
2019-09-17 01:00:00,10216.35,10238.95,10194.39,10209.45,872.764
2019-09-17 02:00:00,10208.81,10232.07,10204.53,10223.97,819.923
2019-09-17 03:00:00,10224.11,10230.44,10187.88,10224.09,922.804
2019-09-17 04:00:00,10225.02,10230.79,10192.69,10193.85,905.598
2019-09-17 05:00:00,10193.21,10215.07,10165.0,10195.82,1089.829
2019-09-17 06:00:00,10194.31,10201.86,10179.84,10188.46,904.154
2019-09-17 07:00:00,10189.7,10214.3,10189.19,10201.89,953.95
2019-09-17 08:00:00,10202.92,10205.81,10165.34,10171.85,963.979
2019-09-17 09:00:00,10171.2,10172.03,10136.77,10162.73,1010.881
2019-09-17 10:00:00,10161.19,10182.47,10161.19,10170.39,961.758
2019-09-17 11:00:00,10170.3,10178.72,10158.0,10163.0,854.423
2019-09-17 12:00:00,10162.7,10228.54,10151.62,10215.17,1175.273
2019-09-17 13:00:00,10215.1,10244.27,10173.22,10185.92,917.391
2019-09-17 14:00:00,10185.57,10220.23,10173.89,10212.29,838.421
2019-09-17 15:00:00,10212.07,10225.16,10197.8,10201.14,928.887
2019-09-17 16:00:00,10201.09,10261.41,10200.39,10252.0,1097.533
2019-09-17 17:00:00,10254.32,10262.49,10231.51,10252.14,812.975
2019-09-17 18:00:00,10251.56,10257.27,10214.64,10225.76,890.784
2019-09-17 19:00:00,10228.58,10256.84,10217.56,10255.91,882.17
2019-09-17 20:00:00,10256.52,10270.63,10222.07,10244.0,914.247
2019-09-17 21:00:00,10243.53,10265.6,10192.09,10212.18,997.014
2019-09-17 22:00:00,10212.7,10236.92,10198.06,10225.16,900.938
2019-09-17 23:00:00,10225.86,10237.78,10171.37,10186.52,963.388
2019-09-18 00:00:00,10183.87,10218.0,10183.87,10217.85,874.171
2019-09-18 01:00:00,10217.52,10256.65,10208.23,10245.46,941.065
2019-09-18 02:00:00,10245.57,10252.5,10212.21,10221.31,947.003
2019-09-18 03:00:00,10222.22,10227.2,10192.04,10206.05,811.239
2019-09-18 04:00:00,10206.02,10220.07,10200.35,10218.18,882.935
2019-09-18 05:00:00,10218.13,10228.41,10196.26,10198.72,873.309
2019-09-18 06:00:00,10197.7,10213.19,10194.0,10194.72,901.689
2019-09-18 07:00:00,10194.0,10216.0,10185.6,10198.54,773.571
2019-09-18 08:00:00,10199.39,10199.47,10150.0,10164.0,901.382
2019-09-18 09:00:00,10164.14,10185.71,10153.0,10174.08,838.613
2019-09-18 10:00:00,10174.39,10195.64,10174.39,10179.07,779.101
2019-09-18 11:00:00,10179.07,10179.78,10150.0,10156.12,738.421
2019-09-18 12:00:00,10156.7,10210.0,10097.92,10190.14,1257.71
2019-09-18 13:00:00,10188.89,10203.37,10172.31,10178.66,796.538
2019-09-18 14:00:00,10179.78,10193.36,10162.5,10173.02,1021.838
2019-09-18 15:00:00,10172.13,10182.34,10151.0,10172.91,926.994
2019-09-18 16:00:00,10172.84,10204.51,10132.51,10191.48,1064.637
2019-09-18 17:00:00,10191.11,10196.01,10176.9,10187.83,842.026
2019-09-18 18:00:00,10186.17,10212.25,10166.59,10179.73,792.824
2019-09-18 19:00:00,10180.81,10191.91,10166.54,10171.17,641.219
2019-09-18 20:00:00,10172.65,10208.0,10143.0,10189.71,927.136
2019-09-18 21:00:00,10189.53,10206.81,10188.0,10195.96,793.385
2019-09-18 22:00:00,10196.05,10211.9,10162.46,10173.13,827.293
2019-09-18 23:00:00,10173.36,10180.11,10154.45,10155.16,678.796
2019-09-19 00:00:00,10154.7,10185.55,10145.0,10177.46,765.767
2019-09-19 01:00:00,10178.18,10178.23,10121.4,10124.97,660.266
2019-09-19 02:00:00,10127.66,10144.83,10081.56,10093.66,1361.359
2019-09-19 03:00:00,10093.66,10094.44,9530.02,9821.97,1865.75
2019-09-19 04:00:00,9820.96,9826.81,9780.75,9821.91,977.193
2019-09-19 05:00:00,9821.84,9916.0,9819.48,9893.16,1074.09
2019-09-19 06:00:00,9893.02,9893.02,9851.0,9867.99,901.789
2019-09-19 07:00:00,9868.69,9888.61,9855.32,9872.38,943.233
2019-09-19 08:00:00,9872.71,9891.67,9853.01,9880.43,1013.886
2019-09-19 09:00:00,9880.35,9895.37,9859.75,9877.09,883.474
2019-09-19 10:00:00,9877.17,9883.53,9826.95,9848.7,1032.403
2019-09-19 11:00:00,9849.98,9862.79,9820.0,9856.5,929.497
2019-09-19 12:00:00,9856.5,9893.57,9845.11,9873.01,965.735
2019-09-19 13:00:00,9872.0,9884.36,9858.56,9860.69,993.299
2019-09-19 14:00:00,9862.1,9864.63,9848.45,9852.37,783.573
2019-09-19 15:00:00,9852.62,9882.69,9846.97,9880.36,835.182
2019-09-19 16:00:00,9882.0,10109.51,9875.25,10030.83,1711.482
2019-09-19 17:00:00,10032.94,10095.91,10018.92,10018.92,1212.361
2019-09-19 18:00:00,10018.69,10060.0,10005.07,10027.59,891.991
2019-09-19 19:00:00,10029.07,10095.87,10017.0,10086.98,1055.538
2019-09-19 20:00:00,10088.91,10331.62,10088.91,10240.33,2615.494
2019-09-19 21:00:00,10242.72,10277.92,10233.81,10239.05,722.933
2019-09-19 22:00:00,10239.0,10246.71,10202.51,10207.64,1148.625
2019-09-19 23:00:00,10208.12,10257.27,10206.25,10245.3,883.834
2019-09-20 00:00:00,10247.7,10279.3,10218.86,10223.11,1180.349
2019-09-20 01:00:00,10223.62,10239.54,10184.95,10195.7,994.796
2019-09-20 02:00:00,10194.33,10214.99,10154.7,10175.34,1017.874
2019-09-20 03:00:00,10174.79,10240.81,10174.09,10214.76,1037.838
2019-09-20 04:00:00,10212.78,10222.92,10189.38,10198.97,881.608
2019-09-20 05:00:00,10198.37,10202.68,10160.35,10161.05,1022.679
2019-09-20 06:00:00,10161.66,10191.4,10148.99,10168.3,998.575
2019-09-20 07:00:00,10169.4,10185.93,10150.42,10156.45,803.832
2019-09-20 08:00:00,10156.11,10187.1,10128.51,10139.58,932.418
2019-09-20 09:00:00,10141.66,10148.32,10121.3,10144.17,824.068
2019-09-20 10:00:00,10143.58,10178.28,10143.58,10155.56,828.575
2019-09-20 11:00:00,10152.47,10175.0,10141.49,10173.72,869.098
2019-09-20 12:00:00,10172.45,10236.19,10168.19,10217.85,1179.367
2019-09-20 13:00:00,10218.54,10226.15,10160.0,10181.25,937.347
2019-09-20 14:00:00,10180.9,10189.5,10157.44,10178.19,886.897
2019-09-20 15:00:00,10179.0,10187.11,10141.31,10180.66,1062.775
2019-09-20 16:00:00,10179.55,10189.13,10100.18,10105.3,832.521
2019-09-20 17:00:00,10106.0,10164.94,10070.5,10122.21,1283.78
2019-09-20 18:00:00,10122.22,10172.58,10122.22,10157.07,937.961
2019-09-20 19:00:00,10157.59,10187.2,10156.32,10161.6,932.744
2019-09-20 20:00:00,10161.4,10171.04,10141.35,10143.28,807.522
2019-09-20 21:00:00,10144.65,10152.54,10070.67,10130.57,1193.863
2019-09-20 22:00:00,10130.14,10154.89,10130.14,10136.06,859.562
2019-09-20 23:00:00,10135.17,10185.34,10133.6,10166.35,959.861
2019-09-21 00:00:00,10166.56,10175.3,10135.82,10157.43,945.773
2019-09-21 01:00:00,10157.43,10172.36,10145.0,10146.36,801.449
2019-09-21 02:00:00,10147.93,10162.24,10117.0,10123.56,908.773
2019-09-21 03:00:00,10122.94,10139.0,10116.8,10124.75,1006.898
2019-09-21 04:00:00,10124.35,10126.81,10081.2,10093.0,1059.739
2019-09-21 05:00:00,10093.0,10115.57,10080.52,10097.51,947.86
2019-09-21 06:00:00,10098.01,10104.76,9963.02,10057.91,1757.158
2019-09-21 07:00:00,10059.92,10095.13,10059.84,10079.89,908.781
2019-09-21 08:00:00,10081.07,10081.07,9986.32,10034.66,1171.849
2019-09-21 09:00:00,10034.66,10057.25,9993.66,9998.09,899.197
2019-09-21 10:00:00,9998.69,10035.03,9983.25,9993.11,1021.67
2019-09-21 11:00:00,9993.05,10064.17,9988.55,10046.6,874.458
2019-09-21 12:00:00,10046.6,10047.34,9912.63,9977.49,1138.068
2019-09-21 13:00:00,9979.71,10012.72,9950.86,10012.4,867.852
2019-09-21 14:00:00,10011.05,10017.67,9981.76,9995.43,895.873
2019-09-21 15:00:00,9994.74,10067.0,9994.74,10037.11,1089.083
2019-09-21 16:00:00,10037.05,10056.0,9984.0,10002.85,914.88
2019-09-21 17:00:00,10002.04,10003.61,9959.97,9976.82,870.188
2019-09-21 18:00:00,9975.26,10004.58,9966.65,9991.5,898.366
2019-09-21 19:00:00,9991.3,10016.8,9983.24,10016.8,835.932
2019-09-21 20:00:00,10016.78,10023.56,9968.97,9975.78,832.563
2019-09-21 21:00:00,9977.3,9989.46,9952.0,9978.54,982.085
2019-09-21 22:00:00,9978.54,10012.21,9943.05,9980.58,1074.574
2019-09-21 23:00:00,9980.53,10013.47,9975.31,9983.33,939.318
2019-09-22 00:00:00,9992.7,10001.98,9939.11,9959.99,1001.094
2019-09-22 01:00:00,9958.36,9969.95,9862.81,9905.87,1655.808
2019-09-22 02:00:00,9905.61,9940.56,9883.68,9922.0,928.559
2019-09-22 03:00:00,9922.01,9935.05,9872.07,9872.07,975.616
2019-09-22 04:00:00,9872.0,9904.5,9857.0,9894.96,965.291
2019-09-22 05:00:00,9895.49,9974.17,9881.4,9937.43,992.57
2019-09-22 06:00:00,9937.25,9957.0,9918.01,9931.33,830.339
2019-09-22 07:00:00,9931.2,10053.56,9928.39,10023.53,1003.152
2019-09-22 08:00:00,10024.91,10089.52,10008.0,10013.72,1267.543
2019-09-22 09:00:00,10013.23,10023.0,9978.96,10023.0,983.279
2019-09-22 10:00:00,10022.98,10034.39,9988.4,9997.66,820.026
2019-09-22 11:00:00,9997.66,10025.03,9990.22,10001.83,684.721
2019-09-22 12:00:00,10000.53,10049.0,9998.71,10033.54,753.823
2019-09-22 13:00:00,10031.63,10057.43,9932.01,9984.99,1184.229
2019-09-22 14:00:00,9983.76,9996.88,9942.0,9987.49,934.281
2019-09-22 15:00:00,9987.27,9991.27,9957.17,9989.89,944.446
2019-09-22 16:00:00,9990.0,10022.09,9970.0,10012.35,1173.503
2019-09-22 17:00:00,10014.0,10025.0,9984.0,9992.5,912.874
2019-09-22 18:00:00,9994.08,9999.0,9949.2,9973.94,1031.947
2019-09-22 19:00:00,9974.3,9998.08,9969.28,9987.48,893.524
2019-09-22 20:00:00,9987.61,10023.5,9982.6,10013.28,767.893
2019-09-22 21:00:00,10010.95,10066.34,9991.19,10050.87,1051.162
2019-09-22 22:00:00,10050.67,10070.0,10010.15,10041.01,1105.061
2019-09-22 23:00:00,10040.57,10073.46,10018.86,10023.04,1055.613
2019-09-23 00:00:00,10027.69,10046.91,9954.22,9990.2,1559.164
2019-09-23 01:00:00,9990.2,10009.07,9960.01,9987.0,1033.655
2019-09-23 02:00:00,9987.0,9998.16,9968.1,9969.68,979.782
2019-09-23 03:00:00,9969.54,9976.0,9950.0,9975.58,1150.11
2019-09-23 04:00:00,9978.57,9983.81,9966.0,9979.23,798.031
2019-09-23 05:00:00,9979.6,9979.69,9939.58,9955.18,837.341
2019-09-23 06:00:00,9954.77,9956.71,9878.51,9921.49,1323.516
2019-09-23 07:00:00,9917.96,9934.36,9890.88,9904.0,868.415
2019-09-23 08:00:00,9904.0,9944.57,9904.0,9937.41,795.225
2019-09-23 09:00:00,9937.41,9968.49,9936.75,9952.09,958.493
2019-09-23 10:00:00,9951.5,9951.93,9915.87,9921.76,895.685
2019-09-23 11:00:00,9922.04,9950.3,9914.08,9915.09,835.251
2019-09-23 12:00:00,9914.11,9933.1,9881.25,9922.36,1197.215
2019-09-23 13:00:00,9922.36,9929.57,9892.71,9904.51,833.859
2019-09-23 14:00:00,9904.51,9951.05,9708.91,9908.46,4253.163
2019-09-23 15:00:00,9909.85,9939.4,9847.28,9867.06,1282.624
2019-09-23 16:00:00,9867.54,9883.89,9779.0,9814.28,1639.815
2019-09-23 17:00:00,9812.99,9836.16,9783.94,9790.0,1041.692
2019-09-23 18:00:00,9789.31,9844.73,9780.81,9826.45,894.329
2019-09-23 19:00:00,9825.44,9838.44,9791.09,9805.1,923.246
2019-09-23 20:00:00,9804.39,9827.12,9762.28,9771.59,935.243
2019-09-23 21:00:00,9773.44,9836.28,9655.0,9753.43,3437.952
2019-09-23 22:00:00,9751.07,9751.07,9620.0,9718.0,2426.29
2019-09-23 23:00:00,9718.5,9738.47,9673.77,9701.96,1026.966
2019-09-24 00:00:00,9701.1,9745.85,9603.5,9740.34,1818.567
2019-09-24 01:00:00,9746.04,9792.83,9722.32,9724.97,870.71
2019-09-24 02:00:00,9724.63,9754.57,9689.91,9720.11,746.864
2019-09-24 03:00:00,9720.38,9740.0,9681.69,9718.71,843.471
2019-09-24 04:00:00,9718.63,9746.9,9689.0,9721.92,548.039
2019-09-24 05:00:00,9722.16,9764.75,9719.22,9762.69,601.341
2019-09-24 06:00:00,9763.71,9791.07,9740.0,9740.0,746.76
2019-09-24 07:00:00,9740.0,9773.01,9733.0,9755.67,698.433
